provider_name,country_name,foreign_university_name,foreign_city_name,foreign_course_code,course_name,instruction_language_name,department_name,umd_course_name,course_code,comments,combo_cats,combo_cat_ids,review_faculty,approval_date,syllabus_relative_path,id,s_id,is_active
"ISA - International Studies Abroad",Spain,"Pompeu Fabra University",Barcelona,,"International Expansion",,INTB,"International Business",3201,,,,,2012-04-30,,66301,52789,1
"ISA - International Studies Abroad",Spain,"Pompeu Fabra University",Barcelona,,"Human Resource Management",,MGTS,"Human Resource Management",3801,,,,,2012-04-30,,66302,52790,1
"ISA - International Studies Abroad",Spain,"Pompeu Fabra University",Barcelona,,"International Management",,MGTS,"International Management",4474,,,,,2012-04-30,,66303,52791,1
"ISA - International Studies Abroad",Spain,"Pompeu Fabra University",Barcelona,,"Business Marketing",,MKTG,"Principles of Marketing",3701,,,,,2012-04-30,,66304,52792,1
"ISA - International Studies Abroad",Spain,"Pompeu Fabra University",Barcelona,,"Comunicacion y Sociedad en Espana y Europa",,SPAN,"Spanish Language Abroad I",3031,,,,,2012-04-30,,66305,52793,1
ISQA,Spain,"Universidad Autonoma de Barcelona",Barcelona,,"Managerial Skills for International Business ",,FORS,"General Elective Credit",3XXX,,,,,2014-04-30,,66306,52794,1
"API - Academic Programs International",Spain,"Universidad Autonoma de Barcelona",Barcelona,SA2042E,"Doing Business in Emerging Markets",,BUS,"LSBE Major/Minor Elective Credit",3XXX,,,,,2013-04-30,,66462,52960,1
"ISA - International Studies Abroad",Spain,"Universidad Autonoma de Barcelona",Barcelona,XXX,"Strategic Management of the Firm",,MGTS,"Strategic Management",4481,,,,"Jennifer Mencl",2014-09-29,{22FEA79F89354D33D53D28F8473F02F9}.pdf,67404,53983,1
"ISA - International Studies Abroad",Spain,"Universidad Autonoma de Barcelona",Barcelona,IMS,"International Marketing Strategies",English,MKTG,"Marketing Elective Credit Group B ",3XXX,,,,"Rajiv Vaidyanathan",2014-10-13,{EB4461DA0A8F9352176C3A45208D076C}.pdf,67439,54022,1
"API - Academic Programs International",Spain,"Universitat de Barcelona",Barcelona,,"Film and Hispanic Culture (Cine y cultura hispanica)",Spanish,FLL,"Hispanic Studies Major/Minor Elective Credit",3xxx,"This course is made up of two classes ",,,"Maureen Tobin Stanley ",2014-12-04,{143CB405EFEC7127A5BF4867675F2D57}.pdf,67543,54130,1
"API - Academic Programs International",Spain,"Universitat de Barcelona",Barcelona,"DES XXXX","Spain Today: Society and Institutions",Spanish,FLL,"Hispanic Studies Major/Minor Elective Credit",3xxx,,,,"Maureen Tobin Stanley ",2014-12-05,,67544,54131,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","PSY/ANTH/ART 300","Cognition and the Visual Arts",,ART,"Visual Literacy",1900,,"Fine Arts",156,,2013-04-30,,64097,50493,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","PSY/ANTH/ART 300","Cognition and the Visual Arts",,PSY,"Psy Major/Minor Elective Credit",3XXX,,"Fine Arts",156,,2013-04-30,,64097,52862,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","FLL/THTR 300 Level","Panorama of Spanish Cinema",,SPAN,"Spanish Civilization and Culture",3044,,Humanities,143,,2014-04-30,,64175,50573,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","ANTH/FLL 300","Basque Language and Culture",,LANG,"Beginning Foreign Language I",1101,,"Oral Communication and Languages",159,,2013-04-30,,64349,50759,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","FLL 400","Advanced Spanish I",,SPAN,"Advanced Spanish",2301,,"Oral Communication and Languages",159,,2013-04-30,,64350,50760,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","ANTH/SOC/WS 400","Spanish and Basque Gender Studies",,ANTH,"Anth Major/Minor Elective Credit",3XXX,,,,,2013-04-30,,66368,52860,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","PSC 300","Global Environmental Politics",,POL,"Pol Major/Minor Elective Credit",3XXX,,,,,2013-04-30,,66369,52861,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","FLL 300","Spanish Composition I",,SPAN,"Span Major/Minor Elective Credit",3XXX,,,,,2013-04-30,,66370,52863,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","FLL 400","Advanced Spanish II",,SPAN,"Span Major/Minor Elective Credit",4XXX,,,,,2013-04-30,,66371,52864,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","FLL 300","Spanish Culture & Civilization",,SPAN,"Spanish Culture and Civilization Study Abroad I ",3045,,,,,2013-04-30,,66372,52865,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","FLL 300","Myths and Legends",,SPAN,"Spanish Culture and Civilization Study Abroad II ",3046,,,,,2013-04-30,,66373,52866,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","FLL 300","Spanish Composition II",,SPAN,"Spanish Language Study Abroad I ",3031,,,,,2013-04-30,,66374,52867,1
"USAC - University Studies Abroad Consortium",Spain,"Universidad del Pais Vasco","San Sebastian","FLL 300","Spanish Conversation & Oral Skills - Track IV",,SPAN,"Spanish Language Study Abroad II ",3032,,,,,2013-04-30,,66375,52868,1
"USAC - University Studies Abroad Consortium",Spain,"University of the Basque Country","San Sebastian","ENG 340","Myth and Archetype ",,ANTH,"Anth Major/Minor Elective Credit",3XXX,,,,,2014-04-30,,66376,52869,1
"USAC - University Studies Abroad Consortium",Spain,"University of the Basque Country","San Sebastian","HIST 497","Independent Study Topic: From Elvis to Rap",,CST,"Cst Major/Minor Elective Credit",3XXX,,,,,2014-04-30,,66377,52870,1
"USAC - University Studies Abroad Consortium",Spain,"University of the Basque Country","San Sebastian","HIST 497","Independent Study Topic: From Elvis to Rap",,MUSIC,"Music Major/Minor Elective Credit ",1XXX,,,,,2014-04-30,,66377,52871,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"MG 7003","Jazz I (Vocals)",,MU,"Vocal Jazz Ensemble",1513,,"Fine Arts",156,,2012-04-30,,64099,50495,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"MK 1015","Mass Media",,COMM,"Media and Society",1500,,Humanities,143,,2011-04-30,,64178,50576,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"EN 1020","Literature in English I",,ENGL,"Introduction to Literature",1907,,Humanities,143,,2013-04-30,,64179,50577,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3029,"Java for Interfaces and Networks",,CS,"Intro to Programming in Java",2121,,"Logic and Quantitative Reasoning",145,,2013-04-30,,64218,50616,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"RE 1021","Speech and Presentation Skills",,COMM,"Public Speaking",1112,,"Oral Communication and Languages",159,,2013-04-30,,64363,50774,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,,"Swedish Culture and Language I",,LANG,"Beginning Foreign Language I",1101,,"Oral Communication and Languages",159,,2012-04-30,,64364,50775,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"SV 1026","Swedish Language and Culture I",,LANG,"Beginning Foreign Language I",1101,,"Oral Communication and Languages",159,,2012-04-30,,64365,50776,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"SV 1020","Swedish Culture and Language II",,LANG,"Beginning Foreign Language II",1102,,"Oral Communication and Languages",159,,2012-04-30,,64366,50777,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"SV 1027","Swedish Language and Culture II",,LANG,"Beginning Foreign Language II",1102,,"Oral Communication and Languages",159,,2012-04-30,,64367,50778,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"SA 5015","Comparative Social Policy and Social Work Studies",,SW,"Introduction to Social Welfare",1000,"Also counts as SW 5091 Independent Study","Social Sciences",141,,2013-04-30,,64421,50833,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"SA 5015","Comparative Social Policy and Social Work Studies",,SW,"Independent Study",5091,"Also counts as SW 5091 Independent Study","Social Sciences",141,,2013-04-30,,64421,53289,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"PS 3004","Developmental Psychology",,PSY,"Developmental Psychology",2021,,"Cultural Diversity in the US; Social Sciences","155,141",,2012-04-30,,64444,50856,1
Erasmus,Sweden,"Orebro University",Orebro,"PS 3030","Positive Psychology ",,PSY,"Psy Major/Minor Elective Credit",3XXX,,,,,2011-04-30,,66707,53217,1
Erasmus,Sweden,"Orebro University",Orebro,"SA 5003","Parenting and Childhood in New Families",,PSY,"Psy Major/Minor Elective Credit",3XXX,,,,,2011-04-30,,66708,53218,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"33033 ","Criminology: Causes of Crime",,ANTH,"Anth Major/Minor Elective Credit",1XXX,"Also counts as Soc Major/Minor Elective Credit",,,,2012-04-30,,66709,53219,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"33033 ","Criminology: Causes of Crime",,PSY,"Psy Major/Minor Elective Credit",3XXX,"Also counts as Soc Major/Minor Elective Credit",,,,2012-04-30,,66709,53282,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"33033 ","Criminology: Causes of Crime",,SOC,"Soc Major/Minor Elective Credit",1XXX,"Also counts as Soc Major/Minor Elective Credit",,,,2012-04-30,,66709,53285,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"MK 1010","Swedish Film in Focus",,TH,"Film Studies Major/Minor Elective Credit",1XXX,,,,,2012-04-30,,66710,53220,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"BI 3007","Degree Project",,BIOL,TBD,TBD,"Degree project must be discussed and approved case-by-case basis by SCSE",,,,2014-04-30,,66711,53221,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 2007","Analytical Science and Forensics",,CHEM,"CHEM Major/Minor Elective Credit",4XXX,,,,,2014-04-30,,66712,53222,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 3003","Chemistry Project Work",,CHEM,"CHEM Major/Minor Elective Credit",4XXX,"OR counts as CHEM 3194 Chemistry Undergraduate Research AND CHEM 4184 Undergraduate Seminar I AND CHEM 4185 Undergraduate Seminar II",,,,2014-04-30,,66713,53223,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 3003","Chemistry Project Work",,CHEM,"Chemistry Undergraduate Research",3194,"OR counts as CHEM 3194 Chemistry Undergraduate Research AND CHEM 4184 Undergraduate Seminar I AND CHEM 4185 Undergraduate Seminar II",,,,2014-04-30,,66713,53225,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 3003","Chemistry Project Work",,CHEM,"Undergraduate Seminar I",4184,"OR counts as CHEM 3194 Chemistry Undergraduate Research AND CHEM 4184 Undergraduate Seminar I AND CHEM 4185 Undergraduate Seminar II",,,,2014-04-30,,66713,53228,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 3003","Chemistry Project Work",,CHEM,"Undergraduate Seminar II",4185,"OR counts as CHEM 3194 Chemistry Undergraduate Research AND CHEM 4184 Undergraduate Seminar I AND CHEM 4185 Undergraduate Seminar II",,,,2014-04-30,,66713,53229,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 2005","Inorganic Chemistry",,CHEM,"CHEM Major/Minor Lab Elective Credit",3XXX,"Also counts as CHEM 3432 Descriptive Inorganic Chemistry",,,,2014-04-30,,66714,53224,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 2005","Inorganic Chemistry",,CHEM,"Descriptive Inorganic Chemistry",3432,"Also counts as CHEM 3432 Descriptive Inorganic Chemistry",,,,2014-04-30,,66714,53226,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 2006","Analytical Chemistry",,CHEM,"Instrumental Analysis",4242,"Also counts as CHEM 4243 Lab OR CHEM 2222 Introductory Quantitative Analysis AND CHEM 2223 Lab",,,,2014-04-30,,66715,53227,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"KE 2006","Analytical Chemistry",,CHEM,"Introductory Quantitative Analysis",2222,"Also counts as CHEM 4243 Lab OR CHEM 2222 Introductory Quantitative Analysis AND CHEM 2223 Lab",,,,2014-04-30,,66715,53230,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"MK 1014","Public Relations and Applied Communication, Basic Course ",,COMM,"Comm Major/Minor Elective Credit",1XXX,,,,,2012-04-30,,66716,53231,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"MK 1030","Global Communication",,COMM,"Comm Major/Minor Elective Credit",1XXX,,,,,2014-04-30,,66717,53232,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"RE 1002","Rhetoric, Cross-Cultural Rhetoric",,COMM,"Comm Major/Minor Elective Credit",3XXX,,,,,2009-04-30,,66718,53233,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"RE 1020","Non-Verbal Communication",,COMM,"Comm Major/Minor Elective Credit",1XXX,,,,,2013-04-30,,66719,53234,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT2016,"Artificial Intelligence Techniques and Applications",,CS,"Artificial Intelligence",5541,,,,,2013-04-30,,66720,53235,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3025,"Computer Graphics",,CS,"Computer Graphics",5721,,,,,2013-04-30,,66721,53236,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3006,"Artificial Intelligence in Mobile Robots",,CS,"CS Major/Minor Elective Credit",4XXX,,,,,2014-04-30,,66722,53237,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3022,"Agent-based Simulation",,CS,"CS Major/Minor Elective Credit",3XXX,,,,,2013-04-30,,66723,53238,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3024,"Computer Animation",,CS,"CS Major/Minor Elective Credit",4XXX,,,,,2014-04-30,,66724,53239,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3026,"Computer Science, Degree Project",,CS,"CS Major/Minor Elective Credit",4XXX,,,,,2014-04-30,,66725,53240,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3028,"Multibody Simulation",,CS,"CS Major/Minor Elective Credit",3XXX,,,,,2013-04-30,,66726,53241,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3031,"Real Time Programming",,CS,"CS Major/Minor Elective Credit",4XXX,,,,,2014-04-30,,66727,53242,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT4036,"Digital Image Processing",,CS,"CS Major/Minor Elective Credit",4XXX,,,,,2014-04-30,,66728,53243,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,IK1021,"Informatics: Team Work and Project Management",,CS,"CS Major/Minor Elective Credit",2XXX,,,,,2014-04-30,,66729,53244,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,DT3015,"Project Work in Computer Science",,CS,"Independent Study",2991,,,,,2013-04-30,,66730,53245,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"EN 1021","British & American Culture & Society",,CST,"Cst Major/Minor Elective Credit",1XXX,,,,,2013-04-30,,66731,53246,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"NA 2006","Developmental Economics",,ECON,"Development Economics",3150,,,,,2012-04-30,,66732,53247,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"NA 2003","Strategic Decisions - Microeconomics",,ECON,"Microeconomic Analysis",3023,,,,,2012-04-30,,66733,53248,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,,"Ethnic Diversity in the Classroom, Intermediate Course",,EDSE,"Teaching in a Diverse Society",4100,,,,,2009-04-30,,66734,53249,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,PE1432,"Special Needs Education",English,EDUC,"Educ Major/Minor Elective Credit ",1XXX,,,,,2013-04-30,,66735,53250,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,PE1433,"Teaching & Learning, a Comparative Perspective",English,EDUC,"Educ Major/Minor Elective Credit",3XXX,,,,,2013-04-30,,66736,53251,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"EN 2008","Literature in English II",,ENGL,"Engl Major/Minor Elective Credit (Lit, Lang, Culture track, Cluster I)",2XXX,,,,,2013-04-30,,66737,53252,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"FO 1032","Supply Chain MGMT",,FMIS,"FMIS Major/Minor Elective Credit",3XXX,,,,,2012-04-30,,66738,53253,1
"UMD - University of Minnesota Duluth",Sweden,"Orebro University",Orebro,"FO 1031","International Logistics",,FMIS,"FMIS Major/Minor Elective Credit (Non-LSBE Upper Division)",3XXX,,,,,2014-04-30,,66739,53254,1
